time,value
0.0385953893140929,1
0.0571353725428256,1
0.0728893206705123,1
0.0891946477762495,1
0.106224527979649,1
0.124338031883367,1
0.144437817314072,1
0.305866065050903,1
0.324407192531964,1
0.340169251218846,1
0.356475555328009,1
0.373488970482084,1
0.39154664069887,1
0.411617575995244,1
0.573048246569034,1
0.591592790666621,1
0.607358900799142,1
0.623624895074919,1
0.640652959179388,1
0.658776371900943,1
0.678862222846423,1
0.840289678614155,1
0.858795909357758,1
0.874518933691821,1
0.890796381191324,1
0.907823236254208,1
0.925923992940945,1
0.946004595821185,1
1.1074537642557,1
1.12599979177627,1
1.14175864593584,1
1.15807343407802,1
1.17507087173977,1
1.19315484069435,1
1.21322240905252,1
1.37475005564765,1
1.39327255588455,1
1.40902570478753,1
1.42528762481453,1
1.44228096502209,1
1.46038656764137,1
1.48045744149285,1
